Unnamed: 0,timestamp,id,event,details,id_group
223,2000-01-01 04:32:20,instance-1a35142f-cd02-449a-8632-5189b2bc31b9,object_node.extract.confirmed,"{'object_id': 'object2', 'object_name': 'camera', 'parent_instance_id': 'instance-1a35142f-cd02-449a-8632-5189b2bc31b9', 'session_id': '5c80c448-3160-44a9-a933-407b23b40792', 'user_id': 'P3'}",3
224,2000-01-01 04:32:28,instance-6be3c4e6-434f-422e-911d-e20970338087-resizable,layout.node.moved,"{'nodeId': 'instance-6be3c4e6-434f-422e-911d-e20970338087-resizable', 'newPos': {'x': 425, 'y': 229}, 'session_id': '5c80c448-3160-44a9-a933-407b23b40792', 'user_id': 'P3'}",3
225,2000-01-01 04:32:48,,instance.created_from_text,"{'position': {'x': 32.890625, 'y': 26}, 'screen_position': {'x': 95, 'y': 69}, 'board_type': 'advanced', 'session_id': '5c80c448-3160-44a9-a933-407b23b40792', 'user_id': 'P3'}",3
226,2000-01-01 04:33:09,instance-0c170704-6e19-4fd5-9284-3a8771d08364-resizable,layoutboard.node.resizable.resized,"{'nodeId': 'instance-0c170704-6e19-4fd5-9284-3a8771d08364-resizable', 'prevSize': {'width': 50, 'height': 50}, 'newSize': {'width': 465, 'height': 229}, 'delta': {'width': 415, 'height': 179}, 'linkedSizeNodeIds': [], 'session_id': '5c80c448-3160-44a9-a933-407b23b40792', 'user_id': 'P3'}",3
227,2000-01-01 04:34:33,instance-0c170704-6e19-4fd5-9284-3a8771d08364,instance.updated.text,"{'instance_id': 'instance-0c170704-6e19-4fd5-9284-3a8771d08364', 'instance_label': 'background', 'text_changed': True, 'graph_changed': False, 'session_id': '5c80c448-3160-44a9-a933-407b23b40792', 'user_id': 'P3'}",3
228,2000-01-01 04:34:44,instance-1a35142f-cd02-449a-8632-5189b2bc31b9,object_node.extract.confirmed,"{'object_id': 'object5', 'object_name': 'hat', 'parent_instance_id': 'instance-1a35142f-cd02-449a-8632-5189b2bc31b9', 'session_id': '5c80c448-3160-44a9-a933-407b23b40792', 'user_id': 'P3'}",3
229,2000-01-01 04:34:50,instance-c1210409-26c8-4173-907c-8be9ccca297e-resizable,layout.node.moved,"{'nodeId': 'instance-c1210409-26c8-4173-907c-8be9ccca297e-resizable', 'newPos': {'x': 429, 'y': 325}, 'session_id': '5c80c448-3160-44a9-a933-407b23b40792', 'user_id': 'P3'}",3
230,2000-01-01 04:34:51,instance-c1210409-26c8-4173-907c-8be9ccca297e-resizable,layout.node.moved,"{'nodeId': 'instance-c1210409-26c8-4173-907c-8be9ccca297e-resizable', 'newPos': {'x': 443, 'y': 358}, 'session_id': '5c80c448-3160-44a9-a933-407b23b40792', 'user_id': 'P3'}",3
231,2000-01-01 04:35:21,instance-b7388952-8650-4a45-b674-10ac9282678a,instance.updated.text,"{'instance_id': 'instance-b7388952-8650-4a45-b674-10ac9282678a', 'instance_label': 'man', 'text_changed': True, 'graph_changed': False, 'session_id': '5c80c448-3160-44a9-a933-407b23b40792', 'user_id': 'P3'}",3
232,2000-01-01 04:36:01,,api.generate_image.succeeded,"{'global_caption': 'a scene featuring a man wearing a white short-sleeve shirt and beige pants, wearing sunglasses and holding a paper map in his right hand, with his foot in the frame of the image; a woman in a sky-blue dress, wearing brown sandals, with her left hand on her side, taking a picture of the sky with a camera, and holding a brown hat; a female wearing a top with a flower pattern and short jeans, holding a gray suitcase in her right hand and a coffee cup in her left hand; and a man wearing a light green T-shirt, beige shorts, and black shoes, with his hands in his pockets; all set against a background featuring yellow buildings and white street lamps.', 'region_count': 9, 'has_image': True, 'detected_objects_count': 6, 'image_path': 'output/P3/2025-08-14_04-36-00/image.png', 'image_with_layout_path': 'output/P3/2025-08-14_04-36-00/image_with_layout.png', 'timestamp_dir': 'output/P3/2025-08-14_04-36-00', 'session_id': '5c80c448-3160-44a9-a933-407b23b40792', 'user_id': 'P3'}",3
233,2000-01-01 14:03:52,,instance.created_from_text,"{'position': {'x': 48.974998474121094, 'y': 190.19999885559082}, 'screen_position': {'x': 111, 'y': 213}, 'board_type': 'advanced', 'session_id': '4063f7b6-6eee-437c-9525-71078de215db', 'user_id': 'P4'}",4
234,2000-01-01 14:07:39,instance-b96034a2-a9c6-436d-aa59-e24e04e6e019-resizable,layoutboard.node.resizable.resized,"{'nodeId': 'instance-b96034a2-a9c6-436d-aa59-e24e04e6e019-resizable', 'prevSize': {'width': 50, 'height': 50}, 'newSize': {'width': 87, 'height': 288}, 'delta': {'width': 37, 'height': 238}, 'linkedSizeNodeIds': [], 'session_id': '4063f7b6-6eee-437c-9525-71078de215db', 'user_id': 'P4'}",4
235,2000-01-01 14:07:43,instance-b96034a2-a9c6-436d-aa59-e24e04e6e019-resizable,layoutboard.node.resizable.resized,"{'nodeId': 'instance-b96034a2-a9c6-436d-aa59-e24e04e6e019-resizable', 'prevSize': {'width': 50, 'height': 50}, 'newSize': {'width': 98, 'height': 311}, 'delta': {'width': 48, 'height': 261}, 'linkedSizeNodeIds': [], 'session_id': '4063f7b6-6eee-437c-9525-71078de215db', 'user_id': 'P4'}",4
236,2000-01-01 14:07:47,instance-b96034a2-a9c6-436d-aa59-e24e04e6e019-resizable,layoutboard.node.resizable.resized,"{'nodeId': 'instance-b96034a2-a9c6-436d-aa59-e24e04e6e019-resizable', 'prevSize': {'width': 50, 'height': 50}, 'newSize': {'width': 95, 'height': 267}, 'delta': {'width': 45, 'height': 217}, 'linkedSizeNodeIds': [], 'session_id': '4063f7b6-6eee-437c-9525-71078de215db', 'user_id': 'P4'}",4
237,2000-01-01 14:07:48,,instance.created_from_text,"{'position': {'x': 199.9749984741211, 'y': 327.1999988555908}, 'screen_position': {'x': 262, 'y': 350}, 'board_type': 'advanced', 'session_id': '4063f7b6-6eee-437c-9525-71078de215db', 'user_id': 'P4'}",4
238,2000-01-01 14:10:22,instance-ace02351-28c3-4cbb-a665-bc45d5a6557d,layout.node.moved,"{'nodeId': 'instance-ace02351-28c3-4cbb-a665-bc45d5a6557d', 'newPos': {'x': 154.9749984741211, 'y': 215.19999885559082}, 'session_id': '4063f7b6-6eee-437c-9525-71078de215db', 'user_id': 'P4'}",4
239,2000-01-01 14:10:25,instance-ace02351-28c3-4cbb-a665-bc45d5a6557d-resizable,layoutboard.node.resizable.resized,"{'nodeId': 'instance-ace02351-28c3-4cbb-a665-bc45d5a6557d-resizable', 'prevSize': {'width': 50, 'height': 50}, 'newSize': {'width': 110, 'height': 218}, 'delta': {'width': 60, 'height': 168}, 'linkedSizeNodeIds': [], 'session_id': '4063f7b6-6eee-437c-9525-71078de215db', 'user_id': 'P4'}",4
240,2000-01-01 14:10:27,instance-ace02351-28c3-4cbb-a665-bc45d5a6557d-resizable,layoutboard.node.resizable.resized,"{'nodeId': 'instance-ace02351-28c3-4cbb-a665-bc45d5a6557d-resizable', 'prevSize': {'width': 50, 'height': 50}, 'newSize': {'width': 111, 'height': 241}, 'delta': {'width': 61, 'height': 191}, 'linkedSizeNodeIds': [], 'session_id': '4063f7b6-6eee-437c-9525-71078de215db', 'user_id': 'P4'}",4
241,2000-01-01 14:10:30,instance-ace02351-28c3-4cbb-a665-bc45d5a6557d,layout.node.moved,"{'nodeId': 'instance-ace02351-28c3-4cbb-a665-bc45d5a6557d', 'newPos': {'x': 150.9749984741211, 'y': 187.19999885559082}, 'session_id': '4063f7b6-6eee-437c-9525-71078de215db', 'user_id': 'P4'}",4
242,2000-01-01 14:10:36,instance-ace02351-28c3-4cbb-a665-bc45d5a6557d-resizable,layoutboard.node.resizable.resized,"{'nodeId': 'instance-ace02351-28c3-4cbb-a665-bc45d5a6557d-resizable', 'prevSize': {'width': 50, 'height': 50}, 'newSize': {'width': 106, 'height': 246}, 'delta': {'width': 56, 'height': 196}, 'linkedSizeNodeIds': [], 'session_id': '4063f7b6-6eee-437c-9525-71078de215db', 'user_id': 'P4'}",4
243,2000-01-01 14:10:39,,instance.created_from_text,"{'position': {'x': 288.9749984741211, 'y': 227.19999885559082}, 'screen_position': {'x': 351, 'y': 250}, 'board_type': 'advanced', 'session_id': '4063f7b6-6eee-437c-9525-71078de215db', 'user_id': 'P4'}",4
244,2000-01-01 14:11:19,class-be73cce4-f41a-4370-8fe0-574833995fd2,class.created,"{'class_id': 'class-be73cce4-f41a-4370-8fe0-574833995fd2', 'class_name': 'man Class', 'placeholder_count': 9, 'created_from': 'man', 'session_id': '4063f7b6-6eee-437c-9525-71078de215db', 'user_id': 'P4'}",4
245,2000-01-01 14:15:10,instance-cc66915c-c726-49e1-ac77-fba7c0296fff,instance.created_from_class,"{'instance_id': 'instance-cc66915c-c726-49e1-ac77-fba7c0296fff', 'class_id': 'class-be73cce4-f41a-4370-8fe0-574833995fd2', 'instance_label': 'Young man', 'has_text_description': True, 'session_id': '4063f7b6-6eee-437c-9525-71078de215db', 'user_id': 'P4'}",4
246,2000-01-01 14:15:30,instance-cc66915c-c726-49e1-ac77-fba7c0296fff,layout.node.moved,"{'nodeId': 'instance-cc66915c-c726-49e1-ac77-fba7c0296fff', 'newPos': {'x': 275, 'y': 184}, 'session_id': '4063f7b6-6eee-437c-9525-71078de215db', 'user_id': 'P4'}",4
247,2000-01-01 14:15:34,instance-cc66915c-c726-49e1-ac77-fba7c0296fff-resizable,layoutboard.node.resizable.resized,"{'nodeId': 'instance-cc66915c-c726-49e1-ac77-fba7c0296fff-resizable', 'prevSize': {'width': 50, 'height': 50}, 'newSize': {'width': 58, 'height': 249}, 'delta': {'width': 8, 'height': 199}, 'linkedSizeNodeIds': [], 'session_id': '4063f7b6-6eee-437c-9525-71078de215db', 'user_id': 'P4'}",4
248,2000-01-01 14:15:38,instance-cc66915c-c726-49e1-ac77-fba7c0296fff-resizable,layoutboard.node.resizable.resized,"{'nodeId': 'instance-cc66915c-c726-49e1-ac77-fba7c0296fff-resizable', 'prevSize': {'width': 50, 'height': 50}, 'newSize': {'width': 106, 'height': 249}, 'delta': {'width': 56, 'height': 199}, 'linkedSizeNodeIds': [], 'session_id': '4063f7b6-6eee-437c-9525-71078de215db', 'user_id': 'P4'}",4
249,2000-01-01 14:17:02,instance-b96034a2-a9c6-436d-aa59-e24e04e6e019,instance.updated.text,"{'instance_id': 'instance-b96034a2-a9c6-436d-aa59-e24e04e6e019', 'instance_label': 'man', 'text_changed': True, 'graph_changed': False, 'session_id': '4063f7b6-6eee-437c-9525-71078de215db', 'user_id': 'P4'}",4
250,2000-01-01 14:17:26,instance-ace02351-28c3-4cbb-a665-bc45d5a6557d,instance.updated.text,"{'instance_id': 'instance-ace02351-28c3-4cbb-a665-bc45d5a6557d', 'instance_label': 'woman', 'text_changed': True, 'graph_changed': False, 'session_id': '4063f7b6-6eee-437c-9525-71078de215db', 'user_id': 'P4'}",4
251,2000-01-01 14:17:45,instance-cc66915c-c726-49e1-ac77-fba7c0296fff,instance.updated.text,"{'instance_id': 'instance-cc66915c-c726-49e1-ac77-fba7c0296fff', 'instance_label': 'man', 'text_changed': True, 'graph_changed': False, 'session_id': '4063f7b6-6eee-437c-9525-71078de215db', 'user_id': 'P4'}",4
252,2000-01-01 14:17:53,class-0ed5dc61-2fbb-413e-9985-6d0426ff5846,class.created,"{'class_id': 'class-0ed5dc61-2fbb-413e-9985-6d0426ff5846', 'class_name': 'woman Class', 'placeholder_count': 10, 'created_from': 'woman', 'session_id': '4063f7b6-6eee-437c-9525-71078de215db', 'user_id': 'P4'}",4
253,2000-01-01 14:20:29,instance-025eadff-cb88-47b1-b137-4487216e9643,instance.created_from_class,"{'instance_id': 'instance-025eadff-cb88-47b1-b137-4487216e9643', 'class_id': 'class-0ed5dc61-2fbb-413e-9985-6d0426ff5846', 'instance_label': 'Woman', 'has_text_description': True, 'session_id': '4063f7b6-6eee-437c-9525-71078de215db', 'user_id': 'P4'}",4
254,2000-01-01 14:20:45,instance-025eadff-cb88-47b1-b137-4487216e9643,layout.node.moved,"{'nodeId': 'instance-025eadff-cb88-47b1-b137-4487216e9643', 'newPos': {'x': 392, 'y': 188}, 'session_id': '4063f7b6-6eee-437c-9525-71078de215db', 'user_id': 'P4'}",4
255,2000-01-01 14:21:03,instance-025eadff-cb88-47b1-b137-4487216e9643-resizable,layoutboard.node.resizable.resized,"{'nodeId': 'instance-025eadff-cb88-47b1-b137-4487216e9643-resizable', 'prevSize': {'width': 50, 'height': 50}, 'newSize': {'width': 106, 'height': 93}, 'delta': {'width': 56, 'height': 43}, 'linkedSizeNodeIds': [], 'session_id': '4063f7b6-6eee-437c-9525-71078de215db', 'user_id': 'P4'}",4
256,2000-01-01 14:21:05,instance-025eadff-cb88-47b1-b137-4487216e9643-resizable,layoutboard.node.resizable.resized,"{'nodeId': 'instance-025eadff-cb88-47b1-b137-4487216e9643-resizable', 'prevSize': {'width': 50, 'height': 50}, 'newSize': {'width': 98, 'height': 287}, 'delta': {'width': 48, 'height': 237}, 'linkedSizeNodeIds': [], 'session_id': '4063f7b6-6eee-437c-9525-71078de215db', 'user_id': 'P4'}",4
257,2000-01-01 14:21:09,instance-025eadff-cb88-47b1-b137-4487216e9643,layout.node.moved,"{'nodeId': 'instance-025eadff-cb88-47b1-b137-4487216e9643', 'newPos': {'x': 392, 'y': 186}, 'session_id': '4063f7b6-6eee-437c-9525-71078de215db', 'user_id': 'P4'}",4
258,2000-01-01 14:21:14,instance-025eadff-cb88-47b1-b137-4487216e9643-resizable,layoutboard.node.resizable.resized,"{'nodeId': 'instance-025eadff-cb88-47b1-b137-4487216e9643-resizable', 'prevSize': {'width': 50, 'height': 50}, 'newSize': {'width': 95, 'height': 252}, 'delta': {'width': 45, 'height': 202}, 'linkedSizeNodeIds': [], 'session_id': '4063f7b6-6eee-437c-9525-71078de215db', 'user_id': 'P4'}",4
259,2000-01-01 14:22:29,instance-025eadff-cb88-47b1-b137-4487216e9643,instance.updated.text,"{'instance_id': 'instance-025eadff-cb88-47b1-b137-4487216e9643', 'instance_label': 'woman', 'text_changed': True, 'graph_changed': False, 'session_id': '4063f7b6-6eee-437c-9525-71078de215db', 'user_id': 'P4'}",4
260,2000-01-01 14:23:53,instance-b96034a2-a9c6-436d-aa59-e24e04e6e019,instance.updated.text,"{'instance_id': 'instance-b96034a2-a9c6-436d-aa59-e24e04e6e019', 'instance_label': 'man', 'text_changed': True, 'graph_changed': False, 'session_id': '4063f7b6-6eee-437c-9525-71078de215db', 'user_id': 'P4'}",4
261,2000-01-01 14:24:52,instance-cc66915c-c726-49e1-ac77-fba7c0296fff,instance.updated.text,"{'instance_id': 'instance-cc66915c-c726-49e1-ac77-fba7c0296fff', 'instance_label': 'man', 'text_changed': True, 'graph_changed': False, 'session_id': '4063f7b6-6eee-437c-9525-71078de215db', 'user_id': 'P4'}",4
262,2000-01-01 14:26:37,instance-ace02351-28c3-4cbb-a665-bc45d5a6557d,instance.updated.text,"{'instance_id': 'instance-ace02351-28c3-4cbb-a665-bc45d5a6557d', 'instance_label': 'woman', 'text_changed': True, 'graph_changed': False, 'session_id': '4063f7b6-6eee-437c-9525-71078de215db', 'user_id': 'P4'}",4
263,2000-01-01 14:27:23,instance-ace02351-28c3-4cbb-a665-bc45d5a6557d,instance.updated.text,"{'instance_id': 'instance-ace02351-28c3-4cbb-a665-bc45d5a6557d', 'instance_label': 'woman', 'text_changed': True, 'graph_changed': False, 'session_id': '4063f7b6-6eee-437c-9525-71078de215db', 'user_id': 'P4'}",4
264,2000-01-01 14:28:00,,api.generate_image.succeeded,"{'global_caption': 'a scene featuring a young man wearing a white shirt, black sunglasses, beige pants, and black shoes looking at a woman holding a camera, a fatty woman with long hair holding a cup of coffee in her left hand and luggage in her right hand, a young man wearing a green T-shirt, beige short pants, and black sneakers with a gray watch on his left wrist holding something in both hands and watching the girl who holds the camera, and a woman with long hair wearing a bright blue-colored one-piece holding a camera in her left hand and taking a photo while holding a hat in her right hand.', 'region_count': 4, 'has_image': True, 'detected_objects_count': 6, 'image_path': 'output/P4/2025-08-14_14-27-59/image.png', 'image_with_layout_path': 'output/P4/2025-08-14_14-27-59/image_with_layout.png', 'timestamp_dir': 'output/P4/2025-08-14_14-27-59', 'session_id': '4063f7b6-6eee-437c-9525-71078de215db', 'user_id': 'P4'}",4
265,2000-01-01 14:32:32,instance-025eadff-cb88-47b1-b137-4487216e9643,instance.updated.text,"{'instance_id': 'instance-025eadff-cb88-47b1-b137-4487216e9643', 'instance_label': 'woman', 'text_changed': True, 'graph_changed': False, 'session_id': '4063f7b6-6eee-437c-9525-71078de215db', 'user_id': 'P4'}",4
266,2000-01-01 14:33:20,,relationship_node.created,"{'relationship_id': 'instance-b96034a2-a9c6-436d-aa59-e24e04e6e019->instance-ace02351-28c3-4cbb-a665-bc45d5a6557d:look', 'sourceId': 'instance-b96034a2-a9c6-436d-aa59-e24e04e6e019', 'targetId': 'instance-ace02351-28c3-4cbb-a665-bc45d5a6557d', 'relation': 'look', 'video_time': '1:11:40'}",4
267,2000-01-01 14:33:29,,relationship_node.created,"{'relationship_id': 'instance-ace02351-28c3-4cbb-a665-bc45d5a6557d->instance-ace02351-28c3-4cbb-a665-bc45d5a6557d:look', 'sourceId': 'instance-ace02351-28c3-4cbb-a665-bc45d5a6557d', 'targetId': 'instance-ace02351-28c3-4cbb-a665-bc45d5a6557d', 'relation': 'look', 'video_time': '1:11:49'}",4
268,2000-01-01 14:33:36,,relationship_node.created,"{'relationship_id': 'instance-cc66915c-c726-49e1-ac77-fba7c0296fff->instance-ace02351-28c3-4cbb-a665-bc45d5a6557d:look', 'sourceId': 'instance-cc66915c-c726-49e1-ac77-fba7c0296fff', 'targetId': 'instance-ace02351-28c3-4cbb-a665-bc45d5a6557d', 'relation': 'look', 'video_time': '1:11:56'}",4
269,2000-01-01 14:34:00,instance-ace02351-28c3-4cbb-a665-bc45d5a6557d,instance.updated.text,"{'instance_id': 'instance-ace02351-28c3-4cbb-a665-bc45d5a6557d', 'instance_label': 'woman', 'text_changed': True, 'graph_changed': False, 'session_id': '4063f7b6-6eee-437c-9525-71078de215db', 'user_id': 'P4'}",4
270,2000-01-01 14:34:22,instance-025eadff-cb88-47b1-b137-4487216e9643,object_node.extract.confirmed,"{'object_id': 'object6', 'object_name': 'hat', 'parent_instance_id': 'instance-025eadff-cb88-47b1-b137-4487216e9643', 'session_id': '4063f7b6-6eee-437c-9525-71078de215db', 'user_id': 'P4'}",4
271,2000-01-01 14:34:31,instance-84d2015f-eefb-4c47-8fa8-aceb98843bfe-resizable,layout.node.moved,"{'nodeId': 'instance-84d2015f-eefb-4c47-8fa8-aceb98843bfe-resizable', 'newPos': {'x': 370, 'y': 269}, 'session_id': '4063f7b6-6eee-437c-9525-71078de215db', 'user_id': 'P4'}",4
272,2000-01-01 14:34:45,instance-84d2015f-eefb-4c47-8fa8-aceb98843bfe,layout.node.moved,"{'nodeId': 'instance-84d2015f-eefb-4c47-8fa8-aceb98843bfe', 'newPos': {'x': 406, 'y': 287}, 'session_id': '4063f7b6-6eee-437c-9525-71078de215db', 'user_id': 'P4'}",4
273,2000-01-01 14:34:46,instance-84d2015f-eefb-4c47-8fa8-aceb98843bfe,layout.node.moved,"{'nodeId': 'instance-84d2015f-eefb-4c47-8fa8-aceb98843bfe', 'newPos': {'x': 406, 'y': 303}, 'session_id': '4063f7b6-6eee-437c-9525-71078de215db', 'user_id': 'P4'}",4
274,2000-01-01 14:34:50,instance-84d2015f-eefb-4c47-8fa8-aceb98843bfe-resizable,layout.node.moved,"{'nodeId': 'instance-84d2015f-eefb-4c47-8fa8-aceb98843bfe-resizable', 'newPos': {'x': 449, 'y': 275}, 'session_id': '4063f7b6-6eee-437c-9525-71078de215db', 'user_id': 'P4'}",4
275,2000-01-01 14:35:18,instance-025eadff-cb88-47b1-b137-4487216e9643,instance.updated.text,"{'instance_id': 'instance-025eadff-cb88-47b1-b137-4487216e9643', 'instance_label': 'woman', 'text_changed': True, 'graph_changed': False, 'session_id': '4063f7b6-6eee-437c-9525-71078de215db', 'user_id': 'P4'}",4
276,2000-01-01 14:35:53,instance-b96034a2-a9c6-436d-aa59-e24e04e6e019,object_node.extract.confirmed,"{'object_id': 'object6', 'object_name': 'map', 'parent_instance_id': 'instance-b96034a2-a9c6-436d-aa59-e24e04e6e019', 'session_id': '4063f7b6-6eee-437c-9525-71078de215db', 'user_id': 'P4'}",4
277,2000-01-01 14:36:03,instance-6f342285-b3fa-4b05-b5d6-c472cb137afe,layout.node.moved,"{'nodeId': 'instance-6f342285-b3fa-4b05-b5d6-c472cb137afe', 'newPos': {'x': 26, 'y': 268}, 'session_id': '4063f7b6-6eee-437c-9525-71078de215db', 'user_id': 'P4'}",4
278,2000-01-01 14:36:44,instance-ace02351-28c3-4cbb-a665-bc45d5a6557d,object_node.extract.confirmed,"{'object_id': 'object4', 'object_name': 'cup', 'parent_instance_id': 'instance-ace02351-28c3-4cbb-a665-bc45d5a6557d', 'session_id': '4063f7b6-6eee-437c-9525-71078de215db', 'user_id': 'P4'}",4
279,2000-01-01 14:36:55,instance-4cb33da2-6010-4a8a-9e20-061a9057be6a-resizable,layout.node.moved,"{'nodeId': 'instance-4cb33da2-6010-4a8a-9e20-061a9057be6a-resizable', 'newPos': {'x': 201, 'y': 249}, 'session_id': '4063f7b6-6eee-437c-9525-71078de215db', 'user_id': 'P4'}",4
280,2000-01-01 14:37:33,,api.generate_image.succeeded,"{'global_caption': 'a scene featuring a young man wearing a white shirt, black sunglasses, beige pants, and black shoes looking at a woman holding a camera, a fatty woman in a flower-patterned dress, jean shorts, and sandals holding a cup of coffee in her left hand and luggage in her right hand while looking at another woman who is holding a camera, a young man wearing a green T-shirt, beige short pants, and black sneakers with a gray watch on his left wrist holding something in both hands and interestingly watching the girl who holds a camera, a woman with long hair wearing a bright blue one-piece dress taking a photo with a camera in her right hand while holding a hat in her left hand, a hat on the woman, a map, and a coffee cup on the woman.', 'region_count': 7, 'has_image': True, 'detected_objects_count': 6, 'image_path': 'output/P4/2025-08-14_14-37-32/image.png', 'image_with_layout_path': 'output/P4/2025-08-14_14-37-32/image_with_layout.png', 'timestamp_dir': 'output/P4/2025-08-14_14-37-32', 'session_id': '4063f7b6-6eee-437c-9525-71078de215db', 'user_id': 'P4'}",4
281,2000-01-01 07:08:40,,instance.created_from_text,"{'position': {'x': 51.109375, 'y': 230}, 'screen_position': {'x': 113, 'y': 253}, 'board_type': 'advanced', 'session_id': '9b200cbe-6fff-4d2a-845e-ad426c3baeb2', 'user_id': 'P5'}",5
282,2000-01-01 07:10:28,instance-1c82c574-70ce-4d1d-a167-12f82686a006-resizable,layoutboard.node.resizable.resized,"{'nodeId': 'instance-1c82c574-70ce-4d1d-a167-12f82686a006-resizable', 'prevSize': {'width': 50, 'height': 50}, 'newSize': {'width': 119, 'height': 247}, 'delta': {'width': 69, 'height': 197}, 'linkedSizeNodeIds': [], 'session_id': '9b200cbe-6fff-4d2a-845e-ad426c3baeb2', 'user_id': 'P5'}",5
283,2000-01-01 07:10:30,instance-1c82c574-70ce-4d1d-a167-12f82686a006-resizable,layout.node.moved,"{'nodeId': 'instance-1c82c574-70ce-4d1d-a167-12f82686a006-resizable', 'newPos': {'x': 24.109375, 'y': 217}, 'session_id': '9b200cbe-6fff-4d2a-845e-ad426c3baeb2', 'user_id': 'P5'}",5
284,2000-01-01 07:10:33,instance-1c82c574-70ce-4d1d-a167-12f82686a006-resizable,layoutboard.node.resizable.resized,"{'nodeId': 'instance-1c82c574-70ce-4d1d-a167-12f82686a006-resizable', 'prevSize': {'width': 50, 'height': 50}, 'newSize': {'width': 119, 'height': 247}, 'delta': {'width': 69, 'height': 197}, 'linkedSizeNodeIds': [], 'session_id': '9b200cbe-6fff-4d2a-845e-ad426c3baeb2', 'user_id': 'P5'}",5
285,2000-01-01 07:10:35,instance-1c82c574-70ce-4d1d-a167-12f82686a006-resizable,layoutboard.node.resizable.resized,"{'nodeId': 'instance-1c82c574-70ce-4d1d-a167-12f82686a006-resizable', 'prevSize': {'width': 50, 'height': 50}, 'newSize': {'width': 124, 'height': 265}, 'delta': {'width': 74, 'height': 215}, 'linkedSizeNodeIds': [], 'session_id': '9b200cbe-6fff-4d2a-845e-ad426c3baeb2', 'user_id': 'P5'}",5
286,2000-01-01 07:11:00,,api.generate_image.succeeded,"{'global_caption': 'a scene featuring a male person wearing a white shirt, beige pants, black shoes, and a silver clock', 'region_count': 1, 'has_image': True, 'detected_objects_count': 4, 'image_path': 'output/P5/2025-08-19_07-10-59/image.png', 'image_with_layout_path': 'output/P5/2025-08-19_07-10-59/image_with_layout.png', 'timestamp_dir': 'output/P5/2025-08-19_07-10-59', 'session_id': '9b200cbe-6fff-4d2a-845e-ad426c3baeb2', 'user_id': 'P5'}",5
287,2000-01-01 07:11:40,class-b6448306-b0c9-447c-a6a7-ff1bba09a990,class.created,"{'class_id': 'class-b6448306-b0c9-447c-a6a7-ff1bba09a990', 'class_name': 'person Class', 'placeholder_count': 5, 'created_from': 'person', 'session_id': '9b200cbe-6fff-4d2a-845e-ad426c3baeb2', 'user_id': 'P5'}",5
288,2000-01-01 07:12:15,class-b6448306-b0c9-447c-a6a7-ff1bba09a990,class.updated,"{'class_id': 'class-b6448306-b0c9-447c-a6a7-ff1bba09a990', 'class_name': 'person Class', 'placeholder_count': 5, 'object_count': 5, 'session_id': '9b200cbe-6fff-4d2a-845e-ad426c3baeb2', 'user_id': 'P5'}",5
289,2000-01-01 07:12:48,,api.generate_image.succeeded,"{'global_caption': 'a scene featuring a male person wearing a white shirt, beige pants, black shoes, and a silver clock, facing forward', 'region_count': 1, 'has_image': True, 'detected_objects_count': 3, 'image_path': 'output/P5/2025-08-19_07-12-47/image.png', 'image_with_layout_path': 'output/P5/2025-08-19_07-12-47/image_with_layout.png', 'timestamp_dir': 'output/P5/2025-08-19_07-12-47', 'session_id': '9b200cbe-6fff-4d2a-845e-ad426c3baeb2', 'user_id': 'P5'}",5
290,2000-01-01 07:13:14,class-68768b8e-d462-43d4-b29a-1bb6ced413fd,class.created,"{'class_id': 'class-68768b8e-d462-43d4-b29a-1bb6ced413fd', 'class_name': 'person Class', 'placeholder_count': 5, 'created_from': 'person', 'session_id': '9b200cbe-6fff-4d2a-845e-ad426c3baeb2', 'user_id': 'P5'}",5
291,2000-01-01 07:14:01,,instance.created_from_text,"{'position': {'x': 174.109375, 'y': 197}, 'screen_position': {'x': 236, 'y': 239}, 'board_type': 'advanced', 'session_id': '9b200cbe-6fff-4d2a-845e-ad426c3baeb2', 'user_id': 'P5'}",5
292,2000-01-01 07:14:05,,instance.created_from_text,"{'position': {'x': 246.109375, 'y': 330}, 'screen_position': {'x': 308, 'y': 372}, 'board_type': 'advanced', 'session_id': '9b200cbe-6fff-4d2a-845e-ad426c3baeb2', 'user_id': 'P5'}",5
293,2000-01-01 07:14:39,class-2569d872-0c84-4f89-82e9-2c9e5bc114c8,class.created,"{'class_id': 'class-2569d872-0c84-4f89-82e9-2c9e5bc114c8', 'class_name': 'person Class', 'placeholder_count': 5, 'created_from': 'person', 'session_id': '9b200cbe-6fff-4d2a-845e-ad426c3baeb2', 'user_id': 'P5'}",5
294,2000-01-01 07:15:26,class-68768b8e-d462-43d4-b29a-1bb6ced413fd,class.updated,"{'class_id': 'class-68768b8e-d462-43d4-b29a-1bb6ced413fd', 'class_name': 'person Class', 'placeholder_count': 5, 'object_count': 5, 'session_id': '9b200cbe-6fff-4d2a-845e-ad426c3baeb2', 'user_id': 'P5'}",5
