,timestamp,id,event,details,id_group
0,2000-01-01 08:33:16,,layout_board.new_box_positioned,"{'position': {'x': 285.765625, 'y': 272}, 'screen_position': {'x': 347, 'y': 295}, 'board_type': 'advanced', 'session_id': 'e5466056-3354-4623-8ea1-e8a18af6d601', 'user_id': 'P1'}",1
1,2000-01-01 08:34:32,instance-b97d172f-0052-4bf6-b087-4fe1e6af7dd5-resizable,layoutboard.node.resizable.resized,"{'nodeId': 'instance-b97d172f-0052-4bf6-b087-4fe1e6af7dd5-resizable', 'prevSize': {'width': 50, 'height': 50}, 'newSize': {'width': 195, 'height': 193}, 'delta': {'width': 145, 'height': 143}, 'linkedSizeNodeIds': [], 'session_id': 'e5466056-3354-4623-8ea1-e8a18af6d601', 'user_id': 'P1'}",1
2,2000-01-01 08:34:45,class-195fd647-2a91-4524-b4e2-7f050ac7dda8,class.created,"{'class_id': 'class-195fd647-2a91-4524-b4e2-7f050ac7dda8', 'class_name': 'rabbit Class', 'placeholder_count': 3, 'created_from': 'rabbit', 'session_id': 'e5466056-3354-4623-8ea1-e8a18af6d601', 'user_id': 'P1'}",1
3,2000-01-01 08:35:11,instance-a407e81f-4d34-4660-81b4-316c2d2366d7,instance.created_from_class,"{'instance_id': 'instance-a407e81f-4d34-4660-81b4-316c2d2366d7', 'class_id': 'class-195fd647-2a91-4524-b4e2-7f050ac7dda8', 'instance_label': 'Rabbit', 'has_text_description': True, 'session_id': 'e5466056-3354-4623-8ea1-e8a18af6d601', 'user_id': 'P1'}",1
4,2000-01-01 08:35:22,instance-a407e81f-4d34-4660-81b4-316c2d2366d7-resizable,layoutboard.node.resizable.resized,"{'nodeId': 'instance-a407e81f-4d34-4660-81b4-316c2d2366d7-resizable', 'prevSize': {'width': 50, 'height': 50}, 'newSize': {'width': 107, 'height': 79}, 'delta': {'width': 57, 'height': 29}, 'linkedSizeNodeIds': [], 'session_id': 'e5466056-3354-4623-8ea1-e8a18af6d601', 'user_id': 'P1'}",1
5,2000-01-01 08:35:24,instance-a407e81f-4d34-4660-81b4-316c2d2366d7-resizable,layoutboard.node.resizable.resized,"{'nodeId': 'instance-a407e81f-4d34-4660-81b4-316c2d2366d7-resizable', 'prevSize': {'width': 50, 'height': 50}, 'newSize': {'width': 225, 'height': 243}, 'delta': {'width': 175, 'height': 193}, 'linkedSizeNodeIds': [], 'session_id': 'e5466056-3354-4623-8ea1-e8a18af6d601', 'user_id': 'P1'}",1
6,2000-01-01 08:35:26,instance-a407e81f-4d34-4660-81b4-316c2d2366d7-resizable,layout.node.moved,"{'nodeId': 'instance-a407e81f-4d34-4660-81b4-316c2d2366d7-resizable', 'newPos': {'x': 21, 'y': 232}, 'session_id': 'e5466056-3354-4623-8ea1-e8a18af6d601', 'user_id': 'P1'}",1
7,2000-01-01 08:35:28,instance-a407e81f-4d34-4660-81b4-316c2d2366d7-resizable,layout.node.moved,"{'nodeId': 'instance-a407e81f-4d34-4660-81b4-316c2d2366d7-resizable', 'newPos': {'x': 0, 'y': 212}, 'session_id': 'e5466056-3354-4623-8ea1-e8a18af6d601', 'user_id': 'P1'}",1
8,2000-01-01 08:35:29,instance-b97d172f-0052-4bf6-b087-4fe1e6af7dd5-resizable,layout.node.moved,"{'nodeId': 'instance-b97d172f-0052-4bf6-b087-4fe1e6af7dd5-resizable', 'newPos': {'x': 249.765625, 'y': 271}, 'session_id': 'e5466056-3354-4623-8ea1-e8a18af6d601', 'user_id': 'P1'}",1
9,2000-01-01 08:35:31,instance-b97d172f-0052-4bf6-b087-4fe1e6af7dd5-resizable,layoutboard.node.resizable.resized,"{'nodeId': 'instance-b97d172f-0052-4bf6-b087-4fe1e6af7dd5-resizable', 'prevSize': {'width': 50, 'height': 50}, 'newSize': {'width': 206, 'height': 213}, 'delta': {'width': 156, 'height': 163}, 'linkedSizeNodeIds': [], 'session_id': 'e5466056-3354-4623-8ea1-e8a18af6d601', 'user_id': 'P1'}",1
10,2000-01-01 08:35:32,instance-b97d172f-0052-4bf6-b087-4fe1e6af7dd5-resizable,layout.node.moved,"{'nodeId': 'instance-b97d172f-0052-4bf6-b087-4fe1e6af7dd5-resizable', 'newPos': {'x': 250.765625, 'y': 279}, 'session_id': 'e5466056-3354-4623-8ea1-e8a18af6d601', 'user_id': 'P1'}",1
11,2000-01-01 08:35:33,instance-a407e81f-4d34-4660-81b4-316c2d2366d7-resizable,layout.node.moved,"{'nodeId': 'instance-a407e81f-4d34-4660-81b4-316c2d2366d7-resizable', 'newPos': {'x': 4, 'y': 211}, 'session_id': 'e5466056-3354-4623-8ea1-e8a18af6d601', 'user_id': 'P1'}",1
12,2000-01-01 08:36:32,instance-b97d172f-0052-4bf6-b087-4fe1e6af7dd5,instance.updated,"{'instance_id': 'instance-b97d172f-0052-4bf6-b087-4fe1e6af7dd5', 'instance_label': 'rabbit', 'text_changed': True, 'graph_changed': False, 'session_id': 'e5466056-3354-4623-8ea1-e8a18af6d601', 'user_id': 'P1'}",1
13,2000-01-01 08:36:43,instance-a407e81f-4d34-4660-81b4-316c2d2366d7-resizable,layout.node.moved,"{'nodeId': 'instance-a407e81f-4d34-4660-81b4-316c2d2366d7-resizable', 'newPos': {'x': 11, 'y': 208}, 'session_id': 'e5466056-3354-4623-8ea1-e8a18af6d601', 'user_id': 'P1'}",1
14,2000-01-01 08:36:45,,layout_board.new_box_positioned,"{'position': {'x': 216.765625, 'y': 283}, 'screen_position': {'x': 278, 'y': 306}, 'board_type': 'advanced', 'session_id': 'e5466056-3354-4623-8ea1-e8a18af6d601', 'user_id': 'P1'}",1
15,2000-01-01 08:37:10,instance-ee18810a-dc3c-4744-9f9b-a6e15d8f7999-resizable,layoutboard.node.resizable.resized,"{'nodeId': 'instance-ee18810a-dc3c-4744-9f9b-a6e15d8f7999-resizable', 'prevSize': {'width': 50, 'height': 50}, 'newSize': {'width': 74, 'height': 144}, 'delta': {'width': 24, 'height': 94}, 'linkedSizeNodeIds': [], 'session_id': 'e5466056-3354-4623-8ea1-e8a18af6d601', 'user_id': 'P1'}",1
16,2000-01-01 08:37:11,instance-ee18810a-dc3c-4744-9f9b-a6e15d8f7999-resizable,layout.node.moved,"{'nodeId': 'instance-ee18810a-dc3c-4744-9f9b-a6e15d8f7999-resizable', 'newPos': {'x': 223.765625, 'y': 248}, 'session_id': 'e5466056-3354-4623-8ea1-e8a18af6d601', 'user_id': 'P1'}",1
17,2000-01-01 08:37:18,,relationship_node.created,"{'relationship_id': 'instance-b97d172f-0052-4bf6-b087-4fe1e6af7dd5->instance-ee18810a-dc3c-4744-9f9b-a6e15d8f7999:cuddling', 'sourceId': 'instance-b97d172f-0052-4bf6-b087-4fe1e6af7dd5', 'targetId': 'instance-ee18810a-dc3c-4744-9f9b-a6e15d8f7999', 'relation': 'cuddling', 'video_time': '4:41'}",1
18,2000-01-01 08:37:20,instance-ee18810a-dc3c-4744-9f9b-a6e15d8f7999-resizable,layout.node.moved,"{'nodeId': 'instance-ee18810a-dc3c-4744-9f9b-a6e15d8f7999-resizable', 'newPos': {'x': 256.765625, 'y': 313}, 'session_id': 'e5466056-3354-4623-8ea1-e8a18af6d601', 'user_id': 'P1'}",1
19,2000-01-01 08:37:21,instance-ee18810a-dc3c-4744-9f9b-a6e15d8f7999-resizable,layout.node.moved,"{'nodeId': 'instance-ee18810a-dc3c-4744-9f9b-a6e15d8f7999-resizable', 'newPos': {'x': 238.765625, 'y': 268}, 'session_id': 'e5466056-3354-4623-8ea1-e8a18af6d601', 'user_id': 'P1'}",1
20,2000-01-01 08:37:23,instance-b97d172f-0052-4bf6-b087-4fe1e6af7dd5-resizable,layout.node.moved,"{'nodeId': 'instance-b97d172f-0052-4bf6-b087-4fe1e6af7dd5-resizable', 'newPos': {'x': 264.765625, 'y': 268}, 'session_id': 'e5466056-3354-4623-8ea1-e8a18af6d601', 'user_id': 'P1'}",1
21,2000-01-01 08:37:25,instance-ee18810a-dc3c-4744-9f9b-a6e15d8f7999-resizable,layoutboard.node.resizable.resized,"{'nodeId': 'instance-ee18810a-dc3c-4744-9f9b-a6e15d8f7999-resizable', 'prevSize': {'width': 50, 'height': 50}, 'newSize': {'width': 105, 'height': 146}, 'delta': {'width': 55, 'height': 96}, 'linkedSizeNodeIds': [], 'session_id': 'e5466056-3354-4623-8ea1-e8a18af6d601', 'user_id': 'P1'}",1
22,2000-01-01 08:37:31,,relationship_node.created,"{'relationship_id': 'instance-b97d172f-0052-4bf6-b087-4fe1e6af7dd5->instance-ee18810a-dc3c-4744-9f9b-a6e15d8f7999:talking to', 'sourceId': 'instance-b97d172f-0052-4bf6-b087-4fe1e6af7dd5', 'targetId': 'instance-ee18810a-dc3c-4744-9f9b-a6e15d8f7999', 'relation': 'talking to', 'video_time': '4:54'}",1
23,2000-01-01 08:38:51,instance-ee18810a-dc3c-4744-9f9b-a6e15d8f7999,layout.node.moved,"{'nodeId': 'instance-ee18810a-dc3c-4744-9f9b-a6e15d8f7999', 'newPos': {'x': 238.765625, 'y': 179}, 'session_id': 'e5466056-3354-4623-8ea1-e8a18af6d601', 'user_id': 'P1'}",1
24,2000-01-01 08:39:02,instance-ee18810a-dc3c-4744-9f9b-a6e15d8f7999,layout.node.moved,"{'nodeId': 'instance-ee18810a-dc3c-4744-9f9b-a6e15d8f7999', 'newPos': {'x': 239.765625, 'y': 236}, 'session_id': 'e5466056-3354-4623-8ea1-e8a18af6d601', 'user_id': 'P1'}",1
25,2000-01-01 08:39:04,instance-ee18810a-dc3c-4744-9f9b-a6e15d8f7999,layout.node.moved,"{'nodeId': 'instance-ee18810a-dc3c-4744-9f9b-a6e15d8f7999', 'newPos': {'x': 246.765625, 'y': 240}, 'session_id': 'e5466056-3354-4623-8ea1-e8a18af6d601', 'user_id': 'P1'}",1
26,2000-01-01 08:39:07,instance-ee18810a-dc3c-4744-9f9b-a6e15d8f7999,layout.node.moved,"{'nodeId': 'instance-ee18810a-dc3c-4744-9f9b-a6e15d8f7999', 'newPos': {'x': 249.765625, 'y': 258}, 'session_id': 'e5466056-3354-4623-8ea1-e8a18af6d601', 'user_id': 'P1'}",1
27,2000-01-01 08:39:10,,layout_board.new_box_positioned,"{'position': {'x': 63.765625, 'y': 66}, 'screen_position': {'x': 125, 'y': 89}, 'board_type': 'advanced', 'session_id': 'e5466056-3354-4623-8ea1-e8a18af6d601', 'user_id': 'P1'}",1
28,2000-01-01 08:39:29,instance-32bf5aa7-0443-47ce-b69a-53a95226e911-resizable,layoutboard.node.resizable.resized,"{'nodeId': 'instance-32bf5aa7-0443-47ce-b69a-53a95226e911-resizable', 'prevSize': {'width': 50, 'height': 50}, 'newSize': {'width': 491, 'height': 472}, 'delta': {'width': 441, 'height': 422}, 'linkedSizeNodeIds': [], 'session_id': 'e5466056-3354-4623-8ea1-e8a18af6d601', 'user_id': 'P1'}",1
29,2000-01-01 08:39:32,instance-32bf5aa7-0443-47ce-b69a-53a95226e911-resizable,layoutboard.node.resizable.resized,"{'nodeId': 'instance-32bf5aa7-0443-47ce-b69a-53a95226e911-resizable', 'prevSize': {'width': 50, 'height': 50}, 'newSize': {'width': 558, 'height': 540}, 'delta': {'width': 508, 'height': 490}, 'linkedSizeNodeIds': [], 'session_id': 'e5466056-3354-4623-8ea1-e8a18af6d601', 'user_id': 'P1'}",1
30,2000-01-01 08:40:06,,api.generate_image.succeeded,"{'global_caption': 'a scene featuring a baby rabbit character, a 2D sketch illustration, wearing a blue jacket, with a brightly smiling face, cuddling a balloon, alongside an adult rabbit in an illustration with a character, talking to another rabbit, with a red balloon in a 2D sketch illustration, set against a forest background in a 2D illustration style with blur.', 'region_count': 4, 'has_image': True, 'detected_objects_count': 0, 'image_path': 'output/P1/2025-08-22_08-40-06/image.png', 'image_with_layout_path': 'output/P1/2025-08-22_08-40-06/image_with_layout.png', 'timestamp_dir': 'output/P1/2025-08-22_08-40-06', 'session_id': 'e5466056-3354-4623-8ea1-e8a18af6d601', 'user_id': 'P1'}",1
31,2000-01-01 08:40:26,instance-32bf5aa7-0443-47ce-b69a-53a95226e911-resizable,layout.node.moved,"{'nodeId': 'instance-32bf5aa7-0443-47ce-b69a-53a95226e911-resizable', 'newPos': {'x': -46, 'y': -28}, 'session_id': 'e5466056-3354-4623-8ea1-e8a18af6d601', 'user_id': 'P1'}",1
32,2000-01-01 08:40:27,instance-32bf5aa7-0443-47ce-b69a-53a95226e911-resizable,layout.node.moved,"{'nodeId': 'instance-32bf5aa7-0443-47ce-b69a-53a95226e911-resizable', 'newPos': {'x': -46, 'y': -28}, 'session_id': 'e5466056-3354-4623-8ea1-e8a18af6d601', 'user_id': 'P1'}",1
33,2000-01-01 08:40:39,instance-32bf5aa7-0443-47ce-b69a-53a95226e911-resizable,layout.node.moved,"{'nodeId': 'instance-32bf5aa7-0443-47ce-b69a-53a95226e911-resizable', 'newPos': {'x': -46, 'y': -28}, 'session_id': 'e5466056-3354-4623-8ea1-e8a18af6d601', 'user_id': 'P1'}",1
34,2000-01-01 08:40:44,instance-32bf5aa7-0443-47ce-b69a-53a95226e911-resizable,layout.node.moved,"{'nodeId': 'instance-32bf5aa7-0443-47ce-b69a-53a95226e911-resizable', 'newPos': {'x': -46, 'y': -28}, 'session_id': 'e5466056-3354-4623-8ea1-e8a18af6d601', 'user_id': 'P1'}",1
35,2000-01-01 08:40:45,instance-32bf5aa7-0443-47ce-b69a-53a95226e911-resizable,layout.node.moved,"{'nodeId': 'instance-32bf5aa7-0443-47ce-b69a-53a95226e911-resizable', 'newPos': {'x': -46, 'y': -28}, 'session_id': 'e5466056-3354-4623-8ea1-e8a18af6d601', 'user_id': 'P1'}",1
36,2000-01-01 08:40:47,instance-32bf5aa7-0443-47ce-b69a-53a95226e911-resizable,layout.node.moved,"{'nodeId': 'instance-32bf5aa7-0443-47ce-b69a-53a95226e911-resizable', 'newPos': {'x': -46, 'y': -28}, 'session_id': 'e5466056-3354-4623-8ea1-e8a18af6d601', 'user_id': 'P1'}",1
37,2000-01-01 08:40:47,instance-32bf5aa7-0443-47ce-b69a-53a95226e911-resizable,layout.node.moved,"{'nodeId': 'instance-32bf5aa7-0443-47ce-b69a-53a95226e911-resizable', 'newPos': {'x': -46, 'y': -28}, 'session_id': 'e5466056-3354-4623-8ea1-e8a18af6d601', 'user_id': 'P1'}",1
38,2000-01-01 08:40:55,instance-32bf5aa7-0443-47ce-b69a-53a95226e911-resizable,layout.node.moved,"{'nodeId': 'instance-32bf5aa7-0443-47ce-b69a-53a95226e911-resizable', 'newPos': {'x': -46, 'y': -28}, 'session_id': 'e5466056-3354-4623-8ea1-e8a18af6d601', 'user_id': 'P1'}",1
39,2000-01-01 08:40:58,instance-32bf5aa7-0443-47ce-b69a-53a95226e911-resizable,layout.node.moved,"{'nodeId': 'instance-32bf5aa7-0443-47ce-b69a-53a95226e911-resizable', 'newPos': {'x': -46, 'y': -28}, 'session_id': 'e5466056-3354-4623-8ea1-e8a18af6d601', 'user_id': 'P1'}",1
40,2000-01-01 08:41:05,instance-32bf5aa7-0443-47ce-b69a-53a95226e911,instance.deleted,"{'instance_id': 'instance-32bf5aa7-0443-47ce-b69a-53a95226e911', 'instance_label': 'forest', 'is_from_class': False, 'class_id': None, 'session_id': 'e5466056-3354-4623-8ea1-e8a18af6d601', 'user_id': 'P1'}",1
41,2000-01-01 08:41:09,instance-a407e81f-4d34-4660-81b4-316c2d2366d7,layout.node.moved,"{'nodeId': 'instance-a407e81f-4d34-4660-81b4-316c2d2366d7', 'newPos': {'x': 36, 'y': 208}, 'session_id': 'e5466056-3354-4623-8ea1-e8a18af6d601', 'user_id': 'P1'}",1
42,2000-01-01 08:41:33,instance-ee18810a-dc3c-4744-9f9b-a6e15d8f7999,instance.updated,"{'instance_id': 'instance-ee18810a-dc3c-4744-9f9b-a6e15d8f7999', 'instance_label': 'balloon', 'text_changed': True, 'graph_changed': False, 'session_id': 'e5466056-3354-4623-8ea1-e8a18af6d601', 'user_id': 'P1'}",1
43,2000-01-01 08:41:43,instance-b97d172f-0052-4bf6-b087-4fe1e6af7dd5,instance.updated,"{'instance_id': 'instance-b97d172f-0052-4bf6-b087-4fe1e6af7dd5', 'instance_label': 'rabbit', 'text_changed': True, 'graph_changed': False, 'session_id': 'e5466056-3354-4623-8ea1-e8a18af6d601', 'user_id': 'P1'}",1
44,2000-01-01 08:42:21,class-195fd647-2a91-4524-b4e2-7f050ac7dda8,class.updated,"{'class_id': 'class-195fd647-2a91-4524-b4e2-7f050ac7dda8', 'class_name': 'rabbit Class', 'placeholder_count': 3, 'object_count': 3, 'session_id': 'e5466056-3354-4623-8ea1-e8a18af6d601', 'user_id': 'P1'}",1
45,2000-01-01 08:42:29,,layout_board.new_box_positioned,"{'position': {'x': 118.765625, 'y': 65}, 'screen_position': {'x': 180, 'y': 88}, 'board_type': 'advanced', 'session_id': 'e5466056-3354-4623-8ea1-e8a18af6d601', 'user_id': 'P1'}",1
46,2000-01-01 08:42:51,instance-608e8a4d-b475-4a5b-8cfe-feae5fff45f6-resizable,layoutboard.node.resizable.resized,"{'nodeId': 'instance-608e8a4d-b475-4a5b-8cfe-feae5fff45f6-resizable', 'prevSize': {'width': 50, 'height': 50}, 'newSize': {'width': 371, 'height': 431}, 'delta': {'width': 321, 'height': 381}, 'linkedSizeNodeIds': [], 'session_id': 'e5466056-3354-4623-8ea1-e8a18af6d601', 'user_id': 'P1'}",1
47,2000-01-01 08:42:59,instance-608e8a4d-b475-4a5b-8cfe-feae5fff45f6-resizable,layoutboard.node.resizable.resized,"{'nodeId': 'instance-608e8a4d-b475-4a5b-8cfe-feae5fff45f6-resizable', 'prevSize': {'width': 50, 'height': 50}, 'newSize': {'width': 493, 'height': 499}, 'delta': {'width': 443, 'height': 449}, 'linkedSizeNodeIds': [], 'session_id': 'e5466056-3354-4623-8ea1-e8a18af6d601', 'user_id': 'P1'}",1
48,2000-01-01 08:43:05,instance-608e8a4d-b475-4a5b-8cfe-feae5fff45f6-resizable,layoutboard.node.resizable.resized,"{'nodeId': 'instance-608e8a4d-b475-4a5b-8cfe-feae5fff45f6-resizable', 'prevSize': {'width': 50, 'height': 50}, 'newSize': {'width': 505, 'height': 507}, 'delta': {'width': 455, 'height': 457}, 'linkedSizeNodeIds': [], 'session_id': 'e5466056-3354-4623-8ea1-e8a18af6d601', 'user_id': 'P1'}",1
49,2000-01-01 08:43:07,instance-608e8a4d-b475-4a5b-8cfe-feae5fff45f6,layout.node.moved,"{'nodeId': 'instance-608e8a4d-b475-4a5b-8cfe-feae5fff45f6', 'newPos': {'x': 9, 'y': 9}, 'session_id': 'e5466056-3354-4623-8ea1-e8a18af6d601', 'user_id': 'P1'}",1
50,2000-01-01 08:43:36,,api.generate_image.succeeded,"{'global_caption': 'a scene featuring a baby rabbit character in a 2D sketch illustration in watercolor style, wearing a blue jacket, with a brightly smiling face, cuddling a balloon, alongside an adult rabbit in a watercolor illustration with a character, talking to another rabbit, with a red balloon in a 2D sketch illustration in watercolor style, set against a forest background in a 2D illustration in watercolor style, with blur.', 'region_count': 4, 'has_image': True, 'detected_objects_count': 1, 'image_path': 'output/P1/2025-08-22_08-43-35/image.png', 'image_with_layout_path': 'output/P1/2025-08-22_08-43-35/image_with_layout.png', 'timestamp_dir': 'output/P1/2025-08-22_08-43-35', 'session_id': 'e5466056-3354-4623-8ea1-e8a18af6d601', 'user_id': 'P1'}",1
51,2000-01-01 08:44:01,,scene_saved,"{'slotNumber': 1, 'instanceCount': 4, 'nodeCount': 8, 'edgeCount': 2, 'session_id': 'e5466056-3354-4623-8ea1-e8a18af6d601', 'user_id': 'P1'}",1
52,2000-01-01 08:44:08,instance-b97d172f-0052-4bf6-b087-4fe1e6af7dd5,instance.deleted,"{'instance_id': 'instance-b97d172f-0052-4bf6-b087-4fe1e6af7dd5', 'instance_label': 'rabbit', 'is_from_class': True, 'class_id': 'class-195fd647-2a91-4524-b4e2-7f050ac7dda8', 'session_id': 'e5466056-3354-4623-8ea1-e8a18af6d601', 'user_id': 'P1'}",1
53,2000-01-01 08:44:11,instance-608e8a4d-b475-4a5b-8cfe-feae5fff45f6,instance.deleted,"{'instance_id': 'instance-608e8a4d-b475-4a5b-8cfe-feae5fff45f6', 'instance_label': 'forest', 'is_from_class': False, 'class_id': None, 'session_id': 'e5466056-3354-4623-8ea1-e8a18af6d601', 'user_id': 'P1'}",1
54,2000-01-01 08:44:16,instance-ee18810a-dc3c-4744-9f9b-a6e15d8f7999,instance.deleted,"{'instance_id': 'instance-ee18810a-dc3c-4744-9f9b-a6e15d8f7999', 'instance_label': 'balloon', 'is_from_class': False, 'class_id': None, 'session_id': 'e5466056-3354-4623-8ea1-e8a18af6d601', 'user_id': 'P1'}",1
55,2000-01-01 08:44:21,instance-a407e81f-4d34-4660-81b4-316c2d2366d7,instance.deleted,"{'instance_id': 'instance-a407e81f-4d34-4660-81b4-316c2d2366d7', 'instance_label': 'Rabbit', 'is_from_class': True, 'class_id': 'class-195fd647-2a91-4524-b4e2-7f050ac7dda8', 'session_id': 'e5466056-3354-4623-8ea1-e8a18af6d601', 'user_id': 'P1'}",1
56,2000-01-01 08:44:29,class-3ff65e8f-8335-4b67-9c53-1d92b1fbbefb,class.created,"{'class_id': 'class-3ff65e8f-8335-4b67-9c53-1d92b1fbbefb', 'class_name': 'forest Class', 'placeholder_count': 3, 'created_from': 'forest', 'session_id': 'e5466056-3354-4623-8ea1-e8a18af6d601', 'user_id': 'P1'}",1
57,2000-01-01 08:44:53,instance-a407e81f-4d34-4660-81b4-316c2d2366d7,instance.deleted,"{'instance_id': 'instance-a407e81f-4d34-4660-81b4-316c2d2366d7', 'instance_label': 'Rabbit', 'is_from_class': True, 'class_id': 'class-195fd647-2a91-4524-b4e2-7f050ac7dda8', 'session_id': 'e5466056-3354-4623-8ea1-e8a18af6d601', 'user_id': 'P1'}",1
58,2000-01-01 08:45:57,instance-b97d172f-0052-4bf6-b087-4fe1e6af7dd5,instance.updated,"{'instance_id': 'instance-b97d172f-0052-4bf6-b087-4fe1e6af7dd5', 'instance_label': 'rabbit', 'text_changed': True, 'graph_changed': False, 'session_id': 'e5466056-3354-4623-8ea1-e8a18af6d601', 'user_id': 'P1'}",1
59,2000-01-01 08:46:14,instance-608e8a4d-b475-4a5b-8cfe-feae5fff45f6-resizable,layout.node.moved,"{'nodeId': 'instance-608e8a4d-b475-4a5b-8cfe-feae5fff45f6-resizable', 'newPos': {'x': 7, 'y': 0}, 'session_id': 'e5466056-3354-4623-8ea1-e8a18af6d601', 'user_id': 'P1'}",1
60,2000-01-01 08:46:16,instance-608e8a4d-b475-4a5b-8cfe-feae5fff45f6-resizable,layout.node.moved,"{'nodeId': 'instance-608e8a4d-b475-4a5b-8cfe-feae5fff45f6-resizable', 'newPos': {'x': 7, 'y': 0}, 'session_id': 'e5466056-3354-4623-8ea1-e8a18af6d601', 'user_id': 'P1'}",1
61,2000-01-01 08:46:17,instance-608e8a4d-b475-4a5b-8cfe-feae5fff45f6-resizable,layout.node.moved,"{'nodeId': 'instance-608e8a4d-b475-4a5b-8cfe-feae5fff45f6-resizable', 'newPos': {'x': 7, 'y': 5}, 'session_id': 'e5466056-3354-4623-8ea1-e8a18af6d601', 'user_id': 'P1'}",1
62,2000-01-01 08:46:18,instance-608e8a4d-b475-4a5b-8cfe-feae5fff45f6-resizable,layout.node.moved,"{'nodeId': 'instance-608e8a4d-b475-4a5b-8cfe-feae5fff45f6-resizable', 'newPos': {'x': 7, 'y': 5}, 'session_id': 'e5466056-3354-4623-8ea1-e8a18af6d601', 'user_id': 'P1'}",1
63,2000-01-01 08:46:21,instance-608e8a4d-b475-4a5b-8cfe-feae5fff45f6-resizable,layoutboard.node.resizable.resized,"{'nodeId': 'instance-608e8a4d-b475-4a5b-8cfe-feae5fff45f6-resizable', 'prevSize': {'width': 505, 'height': 507}, 'newSize': {'width': 56, 'height': 80}, 'delta': {'width': -449, 'height': -427}, 'linkedSizeNodeIds': [], 'session_id': 'e5466056-3354-4623-8ea1-e8a18af6d601', 'user_id': 'P1'}",1
64,2000-01-01 08:46:25,instance-ee18810a-dc3c-4744-9f9b-a6e15d8f7999,layout.node.moved,"{'nodeId': 'instance-ee18810a-dc3c-4744-9f9b-a6e15d8f7999', 'newPos': {'x': 220.765625, 'y': 106}, 'session_id': 'e5466056-3354-4623-8ea1-e8a18af6d601', 'user_id': 'P1'}",1
65,2000-01-01 08:46:28,instance-ee18810a-dc3c-4744-9f9b-a6e15d8f7999,layout.node.moved,"{'nodeId': 'instance-ee18810a-dc3c-4744-9f9b-a6e15d8f7999', 'newPos': {'x': 195.765625, 'y': 22}, 'session_id': 'e5466056-3354-4623-8ea1-e8a18af6d601', 'user_id': 'P1'}",1
66,2000-01-01 08:46:34,instance-b97d172f-0052-4bf6-b087-4fe1e6af7dd5,layout.node.moved,"{'nodeId': 'instance-b97d172f-0052-4bf6-b087-4fe1e6af7dd5', 'newPos': {'x': 119.765625, 'y': 222}, 'session_id': 'e5466056-3354-4623-8ea1-e8a18af6d601', 'user_id': 'P1'}",1
67,2000-01-01 08:46:35,instance-ee18810a-dc3c-4744-9f9b-a6e15d8f7999,layout.node.moved,"{'nodeId': 'instance-ee18810a-dc3c-4744-9f9b-a6e15d8f7999', 'newPos': {'x': 246.765625, 'y': 22}, 'session_id': 'e5466056-3354-4623-8ea1-e8a18af6d601', 'user_id': 'P1'}",1
68,2000-01-01 08:46:54,,relationship_node.edited,"{'relationship_id': 'instance-b97d172f-0052-4bf6-b087-4fe1e6af7dd5-instance-ee18810a-dc3c-4744-9f9b-a6e15d8f7999', 'source_object_id': 'instance-b97d172f-0052-4bf6-b087-4fe1e6af7dd5', 'target_object_id': 'instance-ee18810a-dc3c-4744-9f9b-a6e15d8f7999', 'old_relation': 'cuddling', 'new_relation': 'looking above', 'source_object_name': 'rabbit', 'target_object_name': 'balloon', 'session_id': 'e5466056-3354-4623-8ea1-e8a18af6d601', 'user_id': 'P1'}",1
69,2000-01-01 08:46:57,instance-b97d172f-0052-4bf6-b087-4fe1e6af7dd5-resizable,layoutboard.node.resizable.resized,"{'nodeId': 'instance-b97d172f-0052-4bf6-b087-4fe1e6af7dd5-resizable', 'prevSize': {'width': 206, 'height': 213}, 'newSize': {'width': 206, 'height': 237}, 'delta': {'width': 0, 'height': 24}, 'linkedSizeNodeIds': [], 'session_id': 'e5466056-3354-4623-8ea1-e8a18af6d601', 'user_id': 'P1'}",1
70,2000-01-01 08:47:00,instance-608e8a4d-b475-4a5b-8cfe-feae5fff45f6,layout.node.moved,"{'nodeId': 'instance-608e8a4d-b475-4a5b-8cfe-feae5fff45f6', 'newPos': {'x': 10, 'y': 21}, 'session_id': 'e5466056-3354-4623-8ea1-e8a18af6d601', 'user_id': 'P1'}",1
71,2000-01-01 08:47:20,instance-608e8a4d-b475-4a5b-8cfe-feae5fff45f6,instance.updated,"{'instance_id': 'instance-608e8a4d-b475-4a5b-8cfe-feae5fff45f6', 'instance_label': 'forest', 'text_changed': True, 'graph_changed': False, 'session_id': 'e5466056-3354-4623-8ea1-e8a18af6d601', 'user_id': 'P1'}",1
72,2000-01-01 08:47:22,instance-608e8a4d-b475-4a5b-8cfe-feae5fff45f6-resizable,layoutboard.node.resizable.resized,"{'nodeId': 'instance-608e8a4d-b475-4a5b-8cfe-feae5fff45f6-resizable', 'prevSize': {'width': 505, 'height': 507}, 'newSize': {'width': 491, 'height': 456}, 'delta': {'width': -14, 'height': -51}, 'linkedSizeNodeIds': [], 'session_id': 'e5466056-3354-4623-8ea1-e8a18af6d601', 'user_id': 'P1'}",1
